origin_airport;destination_airport;image_url;image_tag;description;url;origin_city;destination_city;price_oneway;price_round;applink;route;priority;origin_country_2lc;destination_country_2lc;origin_location_id;origin_slug;destination_location_id;destination_slug;origin_city_en;destination_city_en;origin_country;origin_country_en;destination_country;destination_country_en;cheap_landing_page_url;search_results_url_oneway;search_results_url_return;currency;language
PRG;OSD;https://images.kiwi.com/photos/1280x720/ostersund_se.jpg;Östersund, travel destination, city;Praha - Östersund;https://kiwi.com/cz/hledej/results/praha-cesko/ostersund-svedsko;Praha;Östersund;2474 CZK;5168 CZK;;PRG-OSD;;CZ;SE;prague_cz;praha-cesko;ostersund_se;ostersund-svedsko;Prague;Östersund;Česko;Czechia;Švédsko;Sweden;https://www.kiwi.com/cz/cheap-flights/praha-cesko/ostersund-svedsko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/ostersund-svedsko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/ostersund-svedsko/anytime;CZK;cz
PRG;LDE;https://images.kiwi.com/photos/1280x720/lourdes_fr.jpg;Lurdy, travel destination, city;Praha - Lurdy;https://kiwi.com/cz/hledej/results/praha-cesko/lurdy-francie;Praha;Lurdy;1715 CZK;2817 CZK;;PRG-LDE;;CZ;FR;prague_cz;praha-cesko;lourdes_fr;lurdy-francie;Prague;Lourdes;Česko;Czechia;Francie;France;https://www.kiwi.com/cz/cheap-flights/praha-cesko/lurdy-francie/;https://www.kiwi.com/cz/hledej/results/praha-cesko/lurdy-francie/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/lurdy-francie/anytime;CZK;cz
PRG;LYS;https://images.kiwi.com/photos/1280x720/lyon_fr.jpg;Lyon, travel destination, city;Praha - Lyon;https://kiwi.com/cz/hledej/results/praha-cesko/lyon-francie;Praha;Lyon;759 CZK;1323 CZK;;PRG-LYS;;CZ;FR;prague_cz;praha-cesko;lyon_fr;lyon-francie;Prague;Lyon;Česko;Czechia;Francie;France;https://www.kiwi.com/cz/cheap-flights/praha-cesko/lyon-francie/;https://www.kiwi.com/cz/hledej/results/praha-cesko/lyon-francie/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/lyon-francie/anytime;CZK;cz
BRQ;MRU;https://images.kiwi.com/photos/1280x720/mauritius-island_mu.jpg;Mauritius Island, travel destination, city;Brno - Mauritius Island;https://kiwi.com/cz/hledej/results/brno-cesko/mauritius-island-mauritius;Brno;Mauritius Island;10998 CZK;23000 CZK;;BRQ-MRU;;CZ;MU;brno_cz;brno-cesko;mauritius-island_mu;mauritius-island-mauritius;Brno;Mauritius Island;Česko;Czechia;Mauricius;Mauritius;https://www.kiwi.com/cz/cheap-flights/brno-cesko/mauritius-island-mauritius/;https://www.kiwi.com/cz/hledej/results/brno-cesko/mauritius-island-mauritius/anytime/no-return;https://www.kiwi.com/cz/hledej/results/brno-cesko/mauritius-island-mauritius/anytime;CZK;cz
PRG;HAM;https://images.kiwi.com/photos/1280x720/hamburg_de.jpg;Hamburk, travel destination, city;Praha - Hamburk;https://kiwi.com/cz/hledej/results/praha-cesko/hamburk-nemecko;Praha;Hamburk;882 CZK;2302 CZK;;PRG-HAM;;CZ;DE;prague_cz;praha-cesko;hamburg_de;hamburk-nemecko;Prague;Hamburg;Česko;Czechia;Německo;Germany;https://www.kiwi.com/cz/cheap-flights/praha-cesko/hamburk-nemecko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/hamburk-nemecko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/hamburk-nemecko/anytime;CZK;cz
PRG;ATQ;https://images.kiwi.com/photos/1280x720/amritsar_in.jpg;Amritsar, travel destination, city;Praha - Amritsar;https://kiwi.com/cz/hledej/results/praha-cesko/amritsar-indie;Praha;Amritsar;6711 CZK;13251 CZK;;PRG-ATQ;;CZ;IN;prague_cz;praha-cesko;amritsar_in;amritsar-indie;Prague;Amritsar;Česko;Czechia;Indie;India;https://www.kiwi.com/cz/cheap-flights/praha-cesko/amritsar-indie/;https://www.kiwi.com/cz/hledej/results/praha-cesko/amritsar-indie/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/amritsar-indie/anytime;CZK;cz
PRG;XIY;https://images.kiwi.com/photos/1280x720/xi-an_cn.jpg;Xi'an, travel destination, city;Praha - Xi'an;https://kiwi.com/cz/hledej/results/praha-cesko/xi-an-cina-1;Praha;Xi'an;20183 CZK; CZK;;PRG-XIY;;CZ;CN;prague_cz;praha-cesko;xi-an_cn;xi-an-cina-1;Prague;Xi'an;Česko;Czechia;Čína;China;https://www.kiwi.com/cz/cheap-flights/praha-cesko/xi-an-cina-1/;https://www.kiwi.com/cz/hledej/results/praha-cesko/xi-an-cina-1/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/xi-an-cina-1/anytime;CZK;cz
PRG;EXT;https://images.kiwi.com/photos/1280x720/exeter_gb.jpg;Exeter, travel destination, city;Praha - Exeter;https://kiwi.com/cz/hledej/results/praha-cesko/exeter-spojene-kralovstvi;Praha;Exeter;1984 CZK;4850 CZK;;PRG-EXT;;CZ;GB;prague_cz;praha-cesko;exeter_gb;exeter-spojene-kralovstvi;Prague;Exeter;Česko;Czechia;Spojené království;United Kingdom;https://www.kiwi.com/cz/cheap-flights/praha-cesko/exeter-spojene-kralovstvi/;https://www.kiwi.com/cz/hledej/results/praha-cesko/exeter-spojene-kralovstvi/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/exeter-spojene-kralovstvi/anytime;CZK;cz
BRQ;AMS;https://images.kiwi.com/photos/1280x720/amsterdam_nl.jpg;Amsterdam, travel destination, city;Brno - Amsterdam;https://kiwi.com/cz/hledej/results/brno-cesko/amsterdam-nizozemsko;Brno;Amsterdam;1837 CZK;4556 CZK;;BRQ-AMS;;CZ;NL;brno_cz;brno-cesko;amsterdam_nl;amsterdam-nizozemsko;Brno;Amsterdam;Česko;Czechia;Nizozemsko;Netherlands;https://www.kiwi.com/cz/cheap-flights/brno-cesko/amsterdam-nizozemsko/;https://www.kiwi.com/cz/hledej/results/brno-cesko/amsterdam-nizozemsko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/brno-cesko/amsterdam-nizozemsko/anytime;CZK;cz
PRG;PIT;https://images.kiwi.com/photos/1280x720/pittsburgh_pa_us.jpg;Pittsburgh, travel destination, city;Praha - Pittsburgh;https://kiwi.com/cz/hledej/results/praha-cesko/pittsburgh-pensylvanie-spojene-staty;Praha;Pittsburgh;8573 CZK; CZK;;PRG-PIT;;CZ;US;prague_cz;praha-cesko;pittsburgh_pa_us;pittsburgh-pensylvanie-spojene-staty;Prague;Pittsburgh;Česko;Czechia;Spojené státy;United States;https://www.kiwi.com/cz/cheap-flights/praha-cesko/pittsburgh-pensylvanie-spojene-staty/;https://www.kiwi.com/cz/hledej/results/praha-cesko/pittsburgh-pensylvanie-spojene-staty/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/pittsburgh-pensylvanie-spojene-staty/anytime;CZK;cz
BRQ;BCN;https://images.kiwi.com/photos/1280x720/barcelona_es.jpg;Barcelona, travel destination, city;Brno - Barcelona;https://kiwi.com/cz/hledej/results/brno-cesko/barcelona-spanelsko;Brno;Barcelona;1200 CZK;3209 CZK;;BRQ-BCN;;CZ;ES;brno_cz;brno-cesko;barcelona_es;barcelona-spanelsko;Brno;Barcelona;Česko;Czechia;Španělsko;Spain;https://www.kiwi.com/cz/cheap-flights/brno-cesko/barcelona-spanelsko/;https://www.kiwi.com/cz/hledej/results/brno-cesko/barcelona-spanelsko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/brno-cesko/barcelona-spanelsko/anytime;CZK;cz
PRG;NTE;https://images.kiwi.com/photos/1280x720/nantes_fr.jpg;Nantes, travel destination, city;Praha - Nantes;https://kiwi.com/cz/hledej/results/praha-cesko/nantes-francie;Praha;Nantes;637 CZK;1519 CZK;;PRG-NTE;;CZ;FR;prague_cz;praha-cesko;nantes_fr;nantes-francie;Prague;Nantes;Česko;Czechia;Francie;France;https://www.kiwi.com/cz/cheap-flights/praha-cesko/nantes-francie/;https://www.kiwi.com/cz/hledej/results/praha-cesko/nantes-francie/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/nantes-francie/anytime;CZK;cz
PRG;CFE;https://images.kiwi.com/photos/1280x720/clermont-ferrand_fr.jpg;Clermont-Ferrand, travel destination, city;Praha - Clermont-Ferrand;https://kiwi.com/cz/hledej/results/praha-cesko/clermont-ferrand-francie;Praha;Clermont-Ferrand;2792 CZK;4678 CZK;;PRG-CFE;;CZ;FR;prague_cz;praha-cesko;clermont-ferrand_fr;clermont-ferrand-francie;Prague;Clermont-Ferrand;Česko;Czechia;Francie;France;https://www.kiwi.com/cz/cheap-flights/praha-cesko/clermont-ferrand-francie/;https://www.kiwi.com/cz/hledej/results/praha-cesko/clermont-ferrand-francie/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/clermont-ferrand-francie/anytime;CZK;cz
PRG;INN;https://images.kiwi.com/photos/1280x720/innsbruck_at.jpg;Innsbruck, travel destination, city;Praha - Innsbruck;https://kiwi.com/cz/hledej/results/praha-cesko/innsbruck-rakousko;Praha;Innsbruck;2302 CZK;4482 CZK;;PRG-INN;;CZ;AT;prague_cz;praha-cesko;innsbruck_at;innsbruck-rakousko;Prague;Innsbruck;Česko;Czechia;Rakousko;Austria;https://www.kiwi.com/cz/cheap-flights/praha-cesko/innsbruck-rakousko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/innsbruck-rakousko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/innsbruck-rakousko/anytime;CZK;cz
PRG;TZX;https://images.kiwi.com/photos/1280x720/trabzon_tr.jpg;Trabzon, travel destination, city;Praha - Trabzon;https://kiwi.com/cz/hledej/results/praha-cesko/trabzon-turecko;Praha;Trabzon;2278 CZK;5830 CZK;;PRG-TZX;;CZ;TR;prague_cz;praha-cesko;trabzon_tr;trabzon-turecko;Prague;Trabzon;Česko;Czechia;Turecko;Turkey;https://www.kiwi.com/cz/cheap-flights/praha-cesko/trabzon-turecko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/trabzon-turecko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/trabzon-turecko/anytime;CZK;cz
PRG;HRE;https://images.kiwi.com/photos/1280x720/harare_zw.jpg;Harare, travel destination, city;Praha - Harare;https://kiwi.com/cz/hledej/results/praha-cesko/harare-zimbabwe;Praha;Harare;11561 CZK;19326 CZK;;PRG-HRE;;CZ;ZW;prague_cz;praha-cesko;harare_zw;harare-zimbabwe;Prague;Harare;Česko;Czechia;Zimbabwe;Zimbabwe;https://www.kiwi.com/cz/cheap-flights/praha-cesko/harare-zimbabwe/;https://www.kiwi.com/cz/hledej/results/praha-cesko/harare-zimbabwe/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/harare-zimbabwe/anytime;CZK;cz
PRG;CMB;https://images.kiwi.com/photos/1280x720/colombo_lk.jpg;Kolombo, travel destination, city;Praha - Kolombo;https://kiwi.com/cz/hledej/results/praha-cesko/kolombo-sri-lanka;Praha;Kolombo;7348 CZK;17391 CZK;;PRG-CMB;;CZ;LK;prague_cz;praha-cesko;colombo_lk;kolombo-sri-lanka;Prague;Colombo;Česko;Czechia;Srí Lanka;Sri Lanka;https://www.kiwi.com/cz/cheap-flights/praha-cesko/kolombo-sri-lanka/;https://www.kiwi.com/cz/hledej/results/praha-cesko/kolombo-sri-lanka/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/kolombo-sri-lanka/anytime;CZK;cz
PRG;CPH;https://images.kiwi.com/photos/1280x720/copenhagen_dk.jpg;Kodaň, travel destination, city;Praha - Kodaň;https://kiwi.com/cz/hledej/results/praha-cesko/kodan-dansko;Praha;Kodaň;343 CZK;955 CZK;;PRG-CPH;;CZ;DK;prague_cz;praha-cesko;copenhagen_dk;kodan-dansko;Prague;Copenhagen;Česko;Czechia;Dánsko;Denmark;https://www.kiwi.com/cz/cheap-flights/praha-cesko/kodan-dansko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/kodan-dansko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/kodan-dansko/anytime;CZK;cz
OSR;VAR;https://images.kiwi.com/photos/1280x720/varna_bg.jpg;Varna, travel destination, city;Ostrava - Varna;https://kiwi.com/cz/hledej/results/ostrava-cesko/varna-bulharsko;Ostrava;Varna;1592 CZK;4801 CZK;;OSR-VAR;;CZ;BG;ostrava_cz;ostrava-cesko;varna_bg;varna-bulharsko;Ostrava;Varna;Česko;Czechia;Bulharsko;Bulgaria;https://www.kiwi.com/cz/cheap-flights/ostrava-cesko/varna-bulharsko/;https://www.kiwi.com/cz/hledej/results/ostrava-cesko/varna-bulharsko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/ostrava-cesko/varna-bulharsko/anytime;CZK;cz
PRG;BOS;https://images.kiwi.com/photos/1280x720/boston_ma_us.jpg;Boston, travel destination, city;Praha - Boston;https://kiwi.com/cz/hledej/results/praha-cesko/boston-massachusetts-spojene-staty;Praha;Boston;6736 CZK;12418 CZK;;PRG-BOS;;CZ;US;prague_cz;praha-cesko;boston_ma_us;boston-massachusetts-spojene-staty;Prague;Boston;Česko;Czechia;Spojené státy;United States;https://www.kiwi.com/cz/cheap-flights/praha-cesko/boston-massachusetts-spojene-staty/;https://www.kiwi.com/cz/hledej/results/praha-cesko/boston-massachusetts-spojene-staty/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/boston-massachusetts-spojene-staty/anytime;CZK;cz
PRG;FMM;https://images.kiwi.com/photos/1280x720/memmingen_de.jpg;Memmingen, travel destination, city;Praha - Memmingen;https://kiwi.com/cz/hledej/results/praha-cesko/memmingen-nemecko;Praha;Memmingen;1788 CZK;3086 CZK;;PRG-FMM;;CZ;DE;prague_cz;praha-cesko;memmingen_de;memmingen-nemecko;Prague;Memmingen;Česko;Czechia;Německo;Germany;https://www.kiwi.com/cz/cheap-flights/praha-cesko/memmingen-nemecko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/memmingen-nemecko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/memmingen-nemecko/anytime;CZK;cz
PRG;OOL;https://images.kiwi.com/photos/1280x720/gold-coast_ql_au.jpg;Gold Coast, travel destination, city;Praha - Gold Coast;https://kiwi.com/cz/hledej/results/praha-cesko/gold-coast-queensland-australie;Praha;Gold Coast;12663 CZK;29270 CZK;;PRG-OOL;;CZ;AU;prague_cz;praha-cesko;gold-coast_ql_au;gold-coast-queensland-australie;Prague;Gold Coast;Česko;Czechia;Austrálie;Australia;https://www.kiwi.com/cz/cheap-flights/praha-cesko/gold-coast-queensland-australie/;https://www.kiwi.com/cz/hledej/results/praha-cesko/gold-coast-queensland-australie/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/gold-coast-queensland-australie/anytime;CZK;cz
PRG;SKG;https://images.kiwi.com/photos/1280x720/thessaloniki_gr.jpg;Soluň, travel destination, city;Praha - Soluň;https://kiwi.com/cz/hledej/results/praha-cesko/solun-recko;Praha;Soluň;1298 CZK;2939 CZK;;PRG-SKG;;CZ;GR;prague_cz;praha-cesko;thessaloniki_gr;solun-recko;Prague;Thessaloniki;Česko;Czechia;Řecko;Greece;https://www.kiwi.com/cz/cheap-flights/praha-cesko/solun-recko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/solun-recko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/solun-recko/anytime;CZK;cz
BRQ;KTW;https://images.kiwi.com/photos/1280x720/katowice_pl.jpg;Katovice, travel destination, city;Brno - Katovice;https://kiwi.com/cz/hledej/results/brno-cesko/katovice-polsko;Brno;Katovice;1298 CZK;2719 CZK;;BRQ-KTW;;CZ;PL;brno_cz;brno-cesko;katowice_pl;katovice-polsko;Brno;Katowice;Česko;Czechia;Polsko;Poland;https://www.kiwi.com/cz/cheap-flights/brno-cesko/katovice-polsko/;https://www.kiwi.com/cz/hledej/results/brno-cesko/katovice-polsko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/brno-cesko/katovice-polsko/anytime;CZK;cz
BRQ;BLL;https://images.kiwi.com/photos/1280x720/billund_dk.jpg;Billund, travel destination, city;Brno - Billund;https://kiwi.com/cz/hledej/results/brno-cesko/billund-dansko;Brno;Billund;1739 CZK;2425 CZK;;BRQ-BLL;;CZ;DK;brno_cz;brno-cesko;billund_dk;billund-dansko;Brno;Billund;Česko;Czechia;Dánsko;Denmark;https://www.kiwi.com/cz/cheap-flights/brno-cesko/billund-dansko/;https://www.kiwi.com/cz/hledej/results/brno-cesko/billund-dansko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/brno-cesko/billund-dansko/anytime;CZK;cz
PRG;GYD;https://images.kiwi.com/photos/1280x720/baku_az.jpg;Baku, travel destination, city;Praha - Baku;https://kiwi.com/cz/hledej/results/praha-cesko/baku-azerbajdzan;Praha;Baku;3797 CZK;7030 CZK;;PRG-GYD;;CZ;AZ;prague_cz;praha-cesko;baku_az;baku-azerbajdzan;Prague;Baku;Česko;Czechia;Ázerbájdžán;Azerbaijan;https://www.kiwi.com/cz/cheap-flights/praha-cesko/baku-azerbajdzan/;https://www.kiwi.com/cz/hledej/results/praha-cesko/baku-azerbajdzan/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/baku-azerbajdzan/anytime;CZK;cz
PRG;YEG;https://images.kiwi.com/photos/1280x720/edmonton_ab_ca.jpg;Edmonton, travel destination, city;Praha - Edmonton;https://kiwi.com/cz/hledej/results/praha-cesko/edmonton-alberta-kanada;Praha;Edmonton;6638 CZK;12712 CZK;;PRG-YEG;;CZ;CA;prague_cz;praha-cesko;edmonton_ab_ca;edmonton-alberta-kanada;Prague;Edmonton;Česko;Czechia;Kanada;Canada;https://www.kiwi.com/cz/cheap-flights/praha-cesko/edmonton-alberta-kanada/;https://www.kiwi.com/cz/hledej/results/praha-cesko/edmonton-alberta-kanada/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/edmonton-alberta-kanada/anytime;CZK;cz
PRG;NDR;https://images.kiwi.com/photos/1280x720/nador_ma.jpg;Nador, travel destination, city;Praha - Nador;https://kiwi.com/cz/hledej/results/praha-cesko/nador-maroko;Praha;Nador;1886 CZK;3331 CZK;;PRG-NDR;;CZ;MA;prague_cz;praha-cesko;nador_ma;nador-maroko;Prague;Nador;Česko;Czechia;Maroko;Morocco;https://www.kiwi.com/cz/cheap-flights/praha-cesko/nador-maroko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/nador-maroko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/nador-maroko/anytime;CZK;cz
PRG;UBN;https://images.kiwi.com/photos/1280x720/ulaanbaatar_mn.jpg;Ulánbátar, travel destination, city;Praha - Ulánbátar;https://kiwi.com/cz/hledej/results/praha-cesko/ulanbatar-mongolsko;Praha;Ulánbátar;12884 CZK;22632 CZK;;PRG-UBN;;CZ;MN;prague_cz;praha-cesko;ulaanbaatar_mn;ulanbatar-mongolsko;Prague;Ulaanbaatar;Česko;Czechia;Mongolsko;Mongolia;https://www.kiwi.com/cz/cheap-flights/praha-cesko/ulanbatar-mongolsko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/ulanbatar-mongolsko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/ulanbatar-mongolsko/anytime;CZK;cz
PRG;LMP;https://images.kiwi.com/photos/1280x720/lampedusa_it.jpg;Lampedusa, travel destination, city;Praha - Lampedusa;https://kiwi.com/cz/hledej/results/praha-cesko/lampedusa-italy;Praha;Lampedusa;3650 CZK;7324 CZK;;PRG-LMP;;CZ;IT;prague_cz;praha-cesko;lampedusa_it;lampedusa-italy;Prague;Lampedusa;Česko;Czechia;Itálie;Italy;https://www.kiwi.com/cz/cheap-flights/praha-cesko/lampedusa-italy/;https://www.kiwi.com/cz/hledej/results/praha-cesko/lampedusa-italy/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/lampedusa-italy/anytime;CZK;cz
PRG;CPT;https://images.kiwi.com/photos/1280x720/cape-town_za.jpg;Kapské Město, travel destination, city;Praha - Kapské Město;https://kiwi.com/cz/hledej/results/praha-cesko/kapske-mesto-jihoafricka-republika;Praha;Kapské Město;9553 CZK;18125 CZK;;PRG-CPT;;CZ;ZA;prague_cz;praha-cesko;cape-town_za;kapske-mesto-jihoafricka-republika;Prague;Cape Town;Česko;Czechia;Jihoafrická republika;South Africa;https://www.kiwi.com/cz/cheap-flights/praha-cesko/kapske-mesto-jihoafricka-republika/;https://www.kiwi.com/cz/hledej/results/praha-cesko/kapske-mesto-jihoafricka-republika/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/kapske-mesto-jihoafricka-republika/anytime;CZK;cz
PRG;GIG;https://images.kiwi.com/photos/1280x720/rio-de-janeiro_rj_br.jpg;Rio de Janeiro, travel destination, city;Praha - Rio de Janeiro;https://kiwi.com/cz/hledej/results/praha-cesko/rio-de-janeiro-rio-de-janeiro-brazilie;Praha;Rio de Janeiro;9871 CZK;23024 CZK;;PRG-GIG;;CZ;BR;prague_cz;praha-cesko;rio-de-janeiro_rj_br;rio-de-janeiro-rio-de-janeiro-brazilie;Prague;Rio de Janeiro;Česko;Czechia;Brazílie;Brazil;https://www.kiwi.com/cz/cheap-flights/praha-cesko/rio-de-janeiro-rio-de-janeiro-brazilie/;https://www.kiwi.com/cz/hledej/results/praha-cesko/rio-de-janeiro-rio-de-janeiro-brazilie/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/rio-de-janeiro-rio-de-janeiro-brazilie/anytime;CZK;cz
OSR;BGY;https://images.kiwi.com/photos/1280x720/milan_it.jpg;Milán, travel destination, city;Ostrava - Milán;https://kiwi.com/cz/hledej/results/ostrava-cesko/milan-italie;Ostrava;Milán;1151 CZK;2351 CZK;;OSR-BGY;;CZ;IT;ostrava_cz;ostrava-cesko;milan_it;milan-italie;Ostrava;Milan;Česko;Czechia;Itálie;Italy;https://www.kiwi.com/cz/cheap-flights/ostrava-cesko/milan-italie/;https://www.kiwi.com/cz/hledej/results/ostrava-cesko/milan-italie/anytime/no-return;https://www.kiwi.com/cz/hledej/results/ostrava-cesko/milan-italie/anytime;CZK;cz
BRQ;BRE;https://images.kiwi.com/photos/1280x720/bremen_de.jpg;Brémy, travel destination, city;Brno - Brémy;https://kiwi.com/cz/hledej/results/brno-cesko/bremy-nemecko;Brno;Brémy;1347 CZK;2694 CZK;;BRQ-BRE;;CZ;DE;brno_cz;brno-cesko;bremen_de;bremy-nemecko;Brno;Bremen;Česko;Czechia;Německo;Germany;https://www.kiwi.com/cz/cheap-flights/brno-cesko/bremy-nemecko/;https://www.kiwi.com/cz/hledej/results/brno-cesko/bremy-nemecko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/brno-cesko/bremy-nemecko/anytime;CZK;cz
PRG;CLJ;https://images.kiwi.com/photos/1280x720/cluj-napoca_ro.jpg;Kluž, travel destination, city;Praha - Kluž;https://kiwi.com/cz/hledej/results/praha-cesko/kluz-rumunsko;Praha;Kluž;980 CZK;1960 CZK;;PRG-CLJ;;CZ;RO;prague_cz;praha-cesko;cluj-napoca_ro;kluz-rumunsko;Prague;Cluj-Napoca;Česko;Czechia;Rumunsko;Romania;https://www.kiwi.com/cz/cheap-flights/praha-cesko/kluz-rumunsko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/kluz-rumunsko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/kluz-rumunsko/anytime;CZK;cz
BRQ;NAP;https://images.kiwi.com/photos/1280x720/naples_it.jpg;Neapol, travel destination, city;Brno - Neapol;https://kiwi.com/cz/hledej/results/brno-cesko/neapol-italie;Brno;Neapol;1519 CZK;2645 CZK;;BRQ-NAP;;CZ;IT;brno_cz;brno-cesko;naples_it;neapol-italie;Brno;Naples;Česko;Czechia;Itálie;Italy;https://www.kiwi.com/cz/cheap-flights/brno-cesko/neapol-italie/;https://www.kiwi.com/cz/hledej/results/brno-cesko/neapol-italie/anytime/no-return;https://www.kiwi.com/cz/hledej/results/brno-cesko/neapol-italie/anytime;CZK;cz
